id,Title,Description,Price_Raw,Price_Billion,Price_Per_m2,Price_per_m2_VND,log_price_vnd,Area_m2,Width_m,Bedrooms,Toilets,District,District_Name,Ward,Address,Floor,Is_MatTien,Post_Time,Link,Page,Price_VND,Floors
22462130,"Mặt Tiền Ngô Quyền Q5 Dt 4,1 x 22m 8 Lầu Giá còn 25,5 Tỷ Khu Kinh doan","Mặt Tiền Ngô Quyền Q5 Dt 4,1 x 22m 8 Lầu Giá còn 25,5 Tỷ Khu Kinh doan",25 tỷ 500 triệu,25.5,265.62,265625000.0,23.961944289150008,96.0,4.1,18,18,quan-5,Quận 5,,"Quận 5, TPHCM",8,1,09/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-ngo-quyen-q5-dt-4-1-x-22m-8-lau-gia-con-25-5-ty-khu-kinh-doan-id22462130,25,25500000000.0,9.0
22462298,nhà q8 - NHỈNH 2 TỶ - NHÀ RỘNG THOÁNG-18m2 -HÀNG HIẾM - KẾ Q1 - gíá tố,nhà q8 - NHỈNH 2 TỶ - NHÀ RỘNG THOÁNG-18m2 -HÀNG HIẾM - KẾ Q1 - gíá tố,2 tỷ 200 triệu,2.2,122.22,122222222.22222222,21.511723197765228,18.0,18.0,1,2,quan-8,Quận 8,,"Quận 8, TPHCM",,0,02/02/2024,https://mogi.vn/quan-8/mua-nha-mat-tien-pho/nha-q8-nhinh-2-ty-nha-rong-thoang-18m2-hang-hiem-ke-q1-gia-to-id22462298,18,2200000000.0,1.0
22462547,Hai Mặt Tiền Phan Phú Tiên Võ Văn Kiệt Q5 ( 16 * 8 ) 5 Lầu 25 tỷ,Hai Mặt Tiền Phan Phú Tiên Võ Văn Kiệt Q5 ( 16 * 8 ) 5 Lầu 25 tỷ,25 tỷ,25.0,260.42,260416666.66666663,23.942141661854613,96.0,8.0,6,6,quan-5,Quận 5,,"Quận 5, TPHCM",5,1,27/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/hai-mat-tien-phan-phu-tien-vo-van-kiet-q5-16-8-5-lau-25-ty-id22462547,20,25000000000.0,6.0
22463933,Bán nhà Góc 2MT Quốc Hương Thảo Điền Quận 2 DT 4x18m trệt 3 lầu,Bán nhà Góc 2MT Quốc Hương Thảo Điền Quận 2 DT 4x18m trệt 3 lầu,18 tỷ 500 triệu,18.5,272.06,272058823.5294118,23.641036569084743,68.0,4.0,3,4,quan-2,Quận 2,,"Quận 2 (TP. Thủ Đức), TPHCM",3,0,10/01/2024,https://mogi.vn/quan-2/mua-nha-hem-ngo/ban-nha-goc-2mt-quoc-huong-thao-dien-quan-2-dt-4x18m-tret-3-lau-id22463933,24,18500000000.0,4.0
22464601,"Giảm 3 tỷ, HXH Cô Bắc Quận 1. DT 81m2(7x12m). Chỉ 13 tỷ","Giảm 3 tỷ, HXH Cô Bắc Quận 1. DT 81m2(7x12m). Chỉ 13 tỷ",13 tỷ,13.0,160.49,160493827.16049382,23.28821519448487,81.0,7.0,3,3,quan-1,Quận 1,,"Quận 1, TPHCM",,0,21/05/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/giam-3-ty-hxh-co-bac-quan-1-dt-81m2-7x12m-chi-13-ty-id22464601,26,13000000000.0,1.0
22465177,"Giảm sâu 20 tỷ Bán nhà Mặt Tiền An Dương Vương,Q.5-7x20m-hầm+6T-59 tỷ","Giảm sâu 20 tỷ Bán nhà Mặt Tiền An Dương Vương,Q.5-7x20m-hầm+6T-59 tỷ",59 tỷ,59.0,421.43,421428571.4285714,24.80080328086908,140.0,7.0,6,6,quan-5,Quận 5,,"Quận 5, TPHCM",,1,24/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/giam-sau-20-ty-ban-nha-mat-tien-an-duong-vuong-q-5-7x20m-ham-6t-59-ty-id22465177,21,59000000000.0,1.0
22465524,"Bán nhà Trung Tâm Thảo Điền, Quận 2, 5.5x16m, Trệt 2 lầu 2PN, Full NT","Bán nhà Trung Tâm Thảo Điền, Quận 2, 5.5x16m, Trệt 2 lầu 2PN, Full NT",11 tỷ,11.0,126.44,126436781.6091954,23.12116110983569,87.0,5.5,2,3,quan-2,Quận 2,,"Quận 2 (TP. Thủ Đức), TPHCM",2,0,27/02/2024,https://mogi.vn/quan-2/mua-nha-hem-ngo/ban-nha-trung-tam-thao-dien-quan-2-5-5x16m-tret-2-lau-2pn-full-nt-id22465524,24,11000000000.0,3.0
22466032,"TỔNG GIẢM 5 TỶ - Mặt tiền Ký Hòa, Quận 5 - 3 tầng - ngang 4.3m * Nhỉnh","TỔNG GIẢM 5 TỶ - Mặt tiền Ký Hòa, Quận 5 - 3 tầng - ngang 4.3m * Nhỉnh",11 tỷ 500 triệu,11.5,255.56,255555555.55555555,23.165612872402573,45.0,4.3,4,3,quan-5,Quận 5,,"Quận 5, TPHCM",3,1,29/01/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/tong-giam-5-ty-mat-tien-ky-hoa-quan-5-3-tang-ngang-4-3m-nhinh-id22466032,26,11500000000.0,3.0
22466234,Giá TỐT 43 tỷ TL! Bán GẤP MT Đ. Trường Sa Q3 - ngang LỚN 9x20m,Giá TỐT 43 tỷ TL! Bán GẤP MT Đ. Trường Sa Q3 - ngang LỚN 9x20m,43 tỷ,43.0,238.89,238888888.8888889,24.48446595266323,180.0,9.0,3,4,quan-3,Quận 3,,"Quận 3, TPHCM",,0,05/11/2025,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/gia-to-t-43-ty-tl-ba-n-ga-p-mt-d-truo-ng-sa-q3-ngang-lo-n-9x20m-id22466234,18,43000000000.0,1.0
22466251,Giá giảm 34 tỷ! Bán 2 MT Đ. Điện Biên Phủ Q3 - 4.2x19m - 4 Tầng.,Giá giảm 34 tỷ! Bán 2 MT Đ. Điện Biên Phủ Q3 - 4.2x19m - 4 Tầng.,34 tỷ,34.0,447.37,447368421.0526316,24.249626361591982,76.0,4.2,3,4,quan-3,Quận 3,,"Quận 3, TPHCM",,0,05/11/2025,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/gia-giam-34-ty-ba-n-2-mt-d-dien-bien-phu-q3-4-2x19m-4-ta-ng-id22466251,19,34000000000.0,1.0
22466460,Mặt Tiền Thuận Kiều Chợ Rẫy Q5 ( 7.6 * 17 )  6 Lầu 50 Tỷ,Mặt Tiền Thuận Kiều Chợ Rẫy Q5 ( 7.6 * 17 )  6 Lầu 50 Tỷ,50 tỷ,50.0,387.6,387596899.2248062,24.63528884239456,129.0,7.6,9,9,quan-5,Quận 5,,"Quận 5, TPHCM",6,1,27/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-thuan-kieu-cho-ray-q5-7-6-17-6-lau-50-ty-id22466460,18,50000000000.0,7.0
22466613,Nhà bán rẻ 3.6 x 15m 1 trệt 3 lầu Trần Hưng Đạo Q1 TP.HCM,Nhà bán rẻ 3.6 x 15m 1 trệt 3 lầu Trần Hưng Đạo Q1 TP.HCM,15 tỷ 200 triệu,15.2,281.48,281481481.4814815,23.44456126486444,54.0,3.6,5,3,quan-1,Quận 1,,"Quận 1, TPHCM",3,0,04/05/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/nha-ban-re-3-6-x-15m-1-tret-3-lau-tran-hung-dao-q1-tp-hcm-id22466613,28,15200000000.0,4.0
22466813,Bán toà nhà văn phòng góc 2MT đường Trần Hưng Đạo hầm 10 tầng DT 9x22,Bán toà nhà văn phòng góc 2MT đường Trần Hưng Đạo hầm 10 tầng DT 9x22,150 tỷ,150.0,660.79,660792951.5418502,25.733901131049333,227.0,9.0,11,11,quan-5,Quận 5,,"Quận 5, TPHCM",10,1,20/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-toa-nha-van-phong-goc-2mt-duong-tran-hung-dao-ham-10-tang-dt-9x22-id22466813,24,150000000000.0,10.0
22467070,Hẻm 4m Nguyễn Cảnh Trân q1 ( 3 * 10 ) 4 Lầu 5.9 Tỷ,Hẻm 4m Nguyễn Cảnh Trân q1 ( 3 * 10 ) 4 Lầu 5.9 Tỷ,5 tỷ 900 triệu,5.9,196.67,196666666.66666663,22.49821818802757,30.0,3.0,3,3,quan-1,Quận 1,,"Quận 1, TPHCM",4,0,27/04/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/hem-4m-nguyen-canh-tran-q1-3-10-4-lau-5-9-ty-id22467070,29,5900000000.0,5.0
22467076,Mặt Tiền Cao Đạt Trần Bình Trọng Q5 ( 6 * 12 ) 4 Lầu 18.9 Tỷ,Mặt Tiền Cao Đạt Trần Bình Trọng Q5 ( 6 * 12 ) 4 Lầu 18.9 Tỷ,18 tỷ 900 triệu,18.9,277.94,277941176.4705882,23.66242775906492,68.0,6.0,4,3,quan-5,Quận 5,,"Quận 5, TPHCM",4,1,27/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-cao-dat-tran-binh-trong-q5-6-12-4-lau-18-9-ty-id22467076,20,18900000000.0,5.0
22467729,"Mặt Tiền Hiếm Thuận Kiều Q5 Dt 7,6 x 17m 6 Lầu Giá 50 tỷ Hdt 100triệu","Mặt Tiền Hiếm Thuận Kiều Q5 Dt 7,6 x 17m 6 Lầu Giá 50 tỷ Hdt 100triệu",50 tỷ,50.0,387.6,387596899.2248062,24.63528884239456,129.0,7.6,8,8,quan-5,Quận 5,,"Quận 5, TPHCM",6,1,09/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-hiem-thuan-kieu-q5-dt-7-6-x-17m-6-lau-gia-50-ty-hdt-100trieu-id22467729,25,50000000000.0,7.0
22467774,"Góc 2 Mặt Tiền Trần Hưng Đạo Q5 Dt 4 x 20m 5Lầu Giá còn 29,5 tỷ 2chiều","Góc 2 Mặt Tiền Trần Hưng Đạo Q5 Dt 4 x 20m 5Lầu Giá còn 29,5 tỷ 2chiều",29 tỷ 500 triệu,29.5,409.72,409722222.2222222,24.10765610032608,72.0,4.0,5,5,quan-5,Quận 5,,"Quận 5, TPHCM",5,1,09/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/goc-2-mat-tien-tran-hung-dao-q5-dt-4-x-20m-5lau-gia-con-29-5-ty-2chieu-id22467774,25,29500000000.0,6.0
22468650,"Mặt Tiền Phan Văn Trị Q5 Dt.4,5 x 12m 3Lầu Giá 15,2Tỷ giáp Nguyễn Trãi","Mặt Tiền Phan Văn Trị Q5 Dt.4,5 x 12m 3Lầu Giá 15,2Tỷ giáp Nguyễn Trãi",15 tỷ 200 triệu,15.2,304.0,304000000.0,23.44456126486444,50.0,4.5,3,3,quan-5,Quận 5,,"Quận 5, TPHCM",3,1,09/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-phan-van-tri-q5-dt-4-5-x-12m-3lau-gia-15-2ty-giap-nguyen-trai-id22468650,24,15200000000.0,4.0
22469104,"Mặt tiền đường Trần Hưng Đạo, Phường 14, Quận 5, ngang 5,5m, chỉ 24 tỷ","Mặt tiền đường Trần Hưng Đạo, Phường 14, Quận 5, ngang 5,5m, chỉ 24 tỷ",24 tỷ,24.0,240.0,240000000.0,23.901319667336026,100.0,5.5,3,2,quan-5,Quận 5,14,"Quận 5, TPHCM",,1,14/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-duong-tran-hung-dao-phuong-14-quan-5-ngang-5-5m-chi-24-ty-id22469104,22,24000000000.0,1.0
22469210,"Bán nhà Tôn Thất Thuyết, Quận 4, Ngang khủng 8.1m, Sổ hồng hoàn công","Bán nhà Tôn Thất Thuyết, Quận 4, Ngang khủng 8.1m, Sổ hồng hoàn công",8 tỷ,8.0,91.95,91954022.98850577,22.802707378751247,87.0,8.1,8,8,quan-4,Quận 4,,"Quận 4, TPHCM",,0,21/03/2024,https://mogi.vn/quan-4/mua-nha-hem-ngo/ban-nha-ton-that-thuyet-quan-4-ngang-khung-8-1m-so-hong-hoan-cong-id22469210,27,8000000000.0,1.0
22469567,"37 tỷ! Bán MT Sư Vạn Hạnh, Q10 - 4*18m - Hầm 9 Tầng - HĐT: 180tr","37 tỷ! Bán MT Sư Vạn Hạnh, Q10 - 4*18m - Hầm 9 Tầng - HĐT: 180tr",37 tỷ,37.0,513.89,513888888.8888889,24.33418374961766,72.0,4.0,24,24,quan-10,Quận 10,,"Quận 10, TPHCM",,0,05/11/2025,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/37-ty-ba-n-mt-su-va-n-ha-nh-q10-4-18m-ha-m-9-ta-ng-hdt-180tr-id22469567,10,37000000000.0,1.0
22470517,"Bán Nhà CMT8, Quận 3, Ngang 7.4m, 5 tầng tặng nội thất, giá 9.2 tỷ","Bán Nhà CMT8, Quận 3, Ngang 7.4m, 5 tầng tặng nội thất, giá 9.2 tỷ",9 tỷ 200 triệu,9.2,176.92,176923076.92307693,22.942469321110103,52.0,3.0,5,5,quan-3,Quận 3,,"Quận 3, TPHCM",5,0,10/08/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-nha-cmt8-quan-3-ngang-7-4m-5-tang-tang-noi-that-gia-9-2-ty-id22470517,49,9200000000.0,5.0
22471014,"Rẻ 28 tỷ! Bán nhà 2MT Mai Thị Lựu, Đa Kao Q1 - 4*21m - Hầm 6 lầu TM","Rẻ 28 tỷ! Bán nhà 2MT Mai Thị Lựu, Đa Kao Q1 - 4*21m - Hầm 6 lầu TM",28 tỷ,28.0,333.33,333333333.3333333,24.05547034715733,84.0,4.0,5,6,quan-1,Quận 1,,"Quận 1, TPHCM",6,0,05/11/2025,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/re-28-ty-ban-nha-2mt-mai-thi-luu-da-kao-q1-4-21m-ha-m-6-lau-tm-id22471014,34,28000000000.0,7.0
22471367,"NHà Q1,Trần Hưng Đạo-Nguyễn Cảnh Chân-29m2-4tang- gần MT CHỉ 5ty6 bớt","NHà Q1,Trần Hưng Đạo-Nguyễn Cảnh Chân-29m2-4tang- gần MT CHỉ 5ty6 bớt",5 tỷ 600 triệu,5.6,193.1,193103448.27586207,22.446032434866087,29.0,5.0,3,0,quan-1,Quận 1,,"Quận 1, TPHCM",,0,02/02/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/nha-q1-tran-hung-dao-nguyen-canh-chan-29m2-4tang-gan-mt-chi-5ty6-bot-id22471367,37,5600000000.0,1.0
22471395,Cực phẩm hẻm xe hơi An Dương Vương Quận 5 (5mx12m) 3 lầu giá chỉ 9TY T,Cực phẩm hẻm xe hơi An Dương Vương Quận 5 (5mx12m) 3 lầu giá chỉ 9TY T,9 tỷ,9.0,250.0,250000000.0,22.920490414393743,36.0,5.0,3,1,quan-5,Quận 5,,"Quận 5, TPHCM",3,0,02/02/2024,https://mogi.vn/quan-5/mua-nha-hem-ngo/cuc-pham-hem-xe-hoi-an-duong-vuong-quan-5-5mx12m-3-lau-gia-chi-9ty-t-id22471395,26,9000000000.0,4.0
22472558,Hẻm ÔTô- TRẦN VĂN ĐANG- HOÀNG SA- Q.3- 127m2(4/5.5x30)- 4 Tầng- 8PN,Hẻm ÔTô- TRẦN VĂN ĐANG- HOÀNG SA- Q.3- 127m2(4/5.5x30)- 4 Tầng- 8PN,16 tỷ,16.0,125.98,125984251.96850394,23.49585455924869,127.0,5.5,8,6,quan-3,Quận 3,,"Quận 3, TPHCM",4,0,04/09/2024,https://mogi.vn/quan-3/mua-nha-hem-ngo/hem-oto-tran-van-dang-hoang-sa-q-3-127m2-4-5-5x30-4-tang-8pn-id22472558,40,16000000000.0,4.0
22473902,"Bán đất đường số 12 - Trần Não, p. Bình An - Quận 2.10 x 29m, 130tr/m2","Bán đất đường số 12 - Trần Não, p. Bình An - Quận 2.10 x 29m, 130tr/m2",37 tỷ 500 triệu,37.5,129.76,129757785.46712802,24.347606769949444,289.0,2.1,0,0,quan-2,Quận 2,,"Quận 2 (TP. Thủ Đức), TPHCM",,0,04/04/2024,https://mogi.vn/quan-2/mua-nha-hem-ngo/ban-dat-duong-so-12-tran-nao-p-binh-an-quan-2-10-x-29m-130tr-m2-id22473902,20,37500000000.0,1.0
22473929,Góc 2 Mặt Tiền Hiếm Nguyễn Trãi Q5 Dt 6 x 10m 2 Lầu Giá 27Tỷ Hdt 100tr,Góc 2 Mặt Tiền Hiếm Nguyễn Trãi Q5 Dt 6 x 10m 2 Lầu Giá 27Tỷ Hdt 100tr,27 tỷ,27.0,771.43,771428571.4285715,24.019102702987777,35.0,6.0,2,2,quan-5,Quận 5,,"Quận 5, TPHCM",2,1,09/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/goc-2-mat-tien-hiem-nguyen-trai-q5-dt-6-x-10m-2-lau-gia-27ty-hdt-100tr-id22473929,25,27000000000.0,3.0
22474081,"Mặt Tiền Hiếm Lê Hồng Phong Q5 Dt 4,7 x 23m 5 Lầu Giá 39 Tỷ Hdt 70tr","Mặt Tiền Hiếm Lê Hồng Phong Q5 Dt 4,7 x 23m 5 Lầu Giá 39 Tỷ Hdt 70tr",39 tỷ,39.0,367.92,367924528.3018868,24.386827483101698,106.0,4.7,5,5,quan-5,Quận 5,,"Quận 5, TPHCM",5,1,09/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-hiem-le-hong-phong-q5-dt-4-7-x-23m-5-lau-gia-39-ty-hdt-70tr-id22474081,24,39000000000.0,6.0
22474133,"Giảm gấp 1.5TỶ, chỉ 9TỶ cho 150M2 !! Nhà 3 tầng HXH, 5M*30M, Quận 7","Giảm gấp 1.5TỶ, chỉ 9TỶ cho 150M2 !! Nhà 3 tầng HXH, 5M*30M, Quận 7",9 tỷ,9.0,60.0,60000000.0,22.920490414393743,150.0,5.0,7,7,quan-7,Quận 7,,"Quận 7, TPHCM",3,0,06/07/2025,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/giam-gap-1-5ty-chi-9ty-cho-150m2-nha-3-tang-hxh-5m-30m-quan-7-id22474133,15,9000000000.0,3.0
22474379,Mặt Tiền Lê hồng Phong An Dương Vương Q5 ( 4.7 * 23 ) 5 Lầu 42.5 Tỷ,Mặt Tiền Lê hồng Phong An Dương Vương Q5 ( 4.7 * 23 ) 5 Lầu 42.5 Tỷ,42 tỷ 500 triệu,42.5,400.94,400943396.2264151,24.47276991290031,106.0,4.7,6,6,quan-5,Quận 5,,"Quận 5, TPHCM",5,1,27/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-le-hong-phong-an-duong-vuong-q5-4-7-23-5-lau-42-5-ty-id22474379,19,42500000000.0,6.0
22474382,Mặt Tiền Huỳnh Mẫn Đạt Q5 ( 3.1 * 10 ) 3 Lầu 7.9 Tỷ,Mặt Tiền Huỳnh Mẫn Đạt Q5 ( 3.1 * 10 ) 3 Lầu 7.9 Tỷ,7 tỷ 900 triệu,7.9,254.84,254838709.67741936,22.79012859654597,31.0,3.1,3,3,quan-5,Quận 5,,"Quận 5, TPHCM",3,1,27/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/mat-tien-huynh-man-dat-q5-3-1-10-3-lau-7-9-ty-id22474382,19,7900000000.0,4.0
22474436,Giá HỜI 30 tỷ! Bán MT gần Bùi Viện Q1 - 4.5*12m- 4 Tầng có HDT,Giá HỜI 30 tỷ! Bán MT gần Bùi Viện Q1 - 4.5*12m- 4 Tầng có HDT,30 tỷ,30.0,666.67,666666666.6666666,24.1244632186419,45.0,4.5,3,4,quan-1,Quận 1,,"Quận 1, TPHCM",,0,05/11/2025,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/gia-ho-i-30-ty-ba-n-mt-ga-n-bu-i-vie-n-q1-4-5-12m-4-ta-ng-co-hdt-id22474436,29,30000000000.0,1.0
22474464,"Nhà Rẻ Cống Quỳnh Quận 1. DT 5,5x16m, Chỉ 14,3 tỷ. Đường ô tô","Nhà Rẻ Cống Quỳnh Quận 1. DT 5,5x16m, Chỉ 14,3 tỷ. Đường ô tô",14 tỷ 300 triệu,14.3,204.29,204285714.2857143,23.383525374282204,70.0,5.5,5,5,quan-1,Quận 1,,"Quận 1, TPHCM",,0,21/05/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/nha-re-cong-quynh-quan-1-dt-5-5x16m-chi-14-3-ty-duong-o-to-id22474464,26,14300000000.0,1.0
22474580,"bán nhà Lê Văn Sỹ, P14 quận 3 (5x18) 3L giá 16.5 tỷ","bán nhà Lê Văn Sỹ, P14 quận 3 (5x18) 3L giá 16.5 tỷ",16 tỷ 500 triệu,16.5,183.33,183333333.3333333,23.526626217913552,90.0,5.0,4,5,quan-3,Quận 3,14,"Quận 3, TPHCM",,0,09/05/2025,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-nha-le-van-sy-p14-quan-3-5x18-3l-gia-16-5-ty-id22474580,19,16500000000.0,1.0
22475071,"CHDV Thủ Hoa Huân P. Bến Thành, Quận 1 - DT: 4x19m Giá 25 Tỷ TL","CHDV Thủ Hoa Huân P. Bến Thành, Quận 1 - DT: 4x19m Giá 25 Tỷ TL",25 tỷ,25.0,333.33,333333333.3333333,23.942141661854613,75.0,4.0,10,10,quan-1,Quận 1,Bến Thành,"Quận 1, TPHCM",,0,29/01/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/chdv-thu-hoa-huan-p-ben-thanh-quan-1-dt-4x19m-gia-25-ty-tl-id22475071,39,25000000000.0,1.0
22475251,"Bán nhà siêu khan hiếm Mặt Tiền ngay Hồng Bàng,Q.5-4x18m-3 tầng-22 tỷ","Bán nhà siêu khan hiếm Mặt Tiền ngay Hồng Bàng,Q.5-4x18m-3 tầng-22 tỷ",22 tỷ,22.0,305.56,305555555.5555556,23.81430829035018,72.0,4.0,3,3,quan-5,Quận 5,,"Quận 5, TPHCM",3,1,24/04/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-sieu-khan-hiem-mat-tien-ngay-hong-bang-q-5-4x18m-3-tang-22-ty-id22475251,21,22000000000.0,3.0
22475325,"Bán nhà MT Lê Hồng Phong, P.3, Q.5, DT: 4,7x25m, 5 tầng, giá 42 TỶ TL","Bán nhà MT Lê Hồng Phong, P.3, Q.5, DT: 4,7x25m, 5 tầng, giá 42 TỶ TL",42 tỷ,42.0,350.0,350000000.0,24.46093545525359,120.0,4.7,5,5,quan-5,Quận 5,3,"Quận 5, TPHCM",5,0,01/02/2024,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/ban-nha-mt-le-hong-phong-p-3-q-5-dt-4-7x25m-5-tang-gia-42-ty-tl-id22475325,26,42000000000.0,5.0
22475549,"Giảm1,5 tỷ bán gấp nhà 70m 4 tầng 4.1x17 hxh P4 Trần Bình Trọng Q5","Giảm1,5 tỷ bán gấp nhà 70m 4 tầng 4.1x17 hxh P4 Trần Bình Trọng Q5",10 tỷ 500 triệu,10.5,150.0,150000000.0,23.074641094205127,70.0,4.1,5,5,quan-5,Quận 5,4,"Quận 5, TPHCM",4,0,22/02/2024,https://mogi.vn/quan-5/mua-nha-hem-ngo/giam1-5-ty-ban-gap-nha-70m-4-tang-4-1x17-hxh-p4-tran-binh-trong-q5-id22475549,26,10500000000.0,4.0
22475809,"Bán nhà 2 mặt tiền hẻm ô tô, 4Mx20M, đường số 27, P Tân Quy, Quận 7","Bán nhà 2 mặt tiền hẻm ô tô, 4Mx20M, đường số 27, P Tân Quy, Quận 7",7 tỷ 400 triệu,7.4,92.5,92500000.0,22.72474583729167,80.0,4.0,3,2,quan-7,Quận 7,Tân Quy,"Quận 7, TPHCM",,1,06/07/2025,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-hem-o-to-4mx20m-duong-so-27-p-tan-quy-quan-7-id22475809,15,7400000000.0,1.0
22475816,"Bán nhà 4 tầng mặt tiền đường số 49, Tân Quy, Quận 7 - 4.5Mx12M","Bán nhà 4 tầng mặt tiền đường số 49, Tân Quy, Quận 7 - 4.5Mx12M",8 tỷ 900 triệu,8.9,171.15,171153846.15384614,22.909317113796863,52.0,4.5,3,4,quan-7,Quận 7,,"Quận 7, TPHCM",4,1,06/07/2025,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-tien-duong-so-49-tan-quy-quan-7-4-5mx12m-id22475816,15,8900000000.0,4.0
22477006,"Bán nhà 4 tầng, ngang khủng 6m, Lâm Văn Bền, Tân Kiểng, Quận 7 - 80M2","Bán nhà 4 tầng, ngang khủng 6m, Lâm Văn Bền, Tân Kiểng, Quận 7 - 80M2",9 tỷ 800 triệu,9.8,122.5,122500000.0,23.00564822272498,80.0,6.0,5,6,quan-7,Quận 7,,"Quận 7, TPHCM",4,0,06/07/2025,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-4-tang-ngang-khung-6m-lam-van-ben-tan-kieng-quan-7-80m2-id22477006,16,9800000000.0,4.0
22477700,"Bán nhà hẻm 134 Nguyễn Thị Thập, phường Bình Thuận, Quận 7, 5Mx20M","Bán nhà hẻm 134 Nguyễn Thị Thập, phường Bình Thuận, Quận 7, 5Mx20M",9 tỷ 300 triệu,9.3,93.0,93000000.0,22.95328023721315,100.0,5.0,3,3,quan-7,Quận 7,Bình Thuận,"Quận 7, TPHCM",,0,06/07/2025,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-hem-134-nguyen-thi-thap-phuong-binh-thuan-quan-7-5mx20m-id22477700,15,9300000000.0,1.0
22477861,"Bán nhà 3 tầng đường số 17, khu Cư Xá Ngân Hàng, Quận 7 - 6Mx34M","Bán nhà 3 tầng đường số 17, khu Cư Xá Ngân Hàng, Quận 7 - 6Mx34M",12 tỷ,12.0,67.42,67415730.33707865,23.208172486817745,178.0,6.0,12,12,quan-7,Quận 7,,"Quận 7, TPHCM",3,0,06/07/2025,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-so-17-khu-cu-xa-ngan-hang-quan-7-6mx34m-id22477861,15,12000000000.0,3.0
22478585,Chỉ 3.6 tỷ - NHÀ HXH 6M - Quận 1 - 30M2 - cách MT Tôn Đức Thắng 30m,Chỉ 3.6 tỷ - NHÀ HXH 6M - Quận 1 - 30M2 - cách MT Tôn Đức Thắng 30m,3 tỷ 600 triệu,3.6,120.0,120000000.0,22.00419968268625,30.0,30.0,2,2,quan-1,Quận 1,,"Quận 1, TPHCM",,0,01/04/2024,https://mogi.vn/quan-1/mua-nha-hem-ngo/chi-3-6-ty-nha-hxh-6m-quan-1-30m2-cach-mt-ton-duc-thang-30m-id22478585,33,3600000000.0,1.0
22478710,"Chỉ 7 Tỷ2 ,39M2 ,2PN ,Ngang gần 4m Hẻm Xe Máy Gần MT Hòa Mỹ P.Đakao Q1","Chỉ 7 Tỷ2 ,39M2 ,2PN ,Ngang gần 4m Hẻm Xe Máy Gần MT Hòa Mỹ P.Đakao Q1",7 tỷ 200 triệu,7.2,194.59,194594594.5945946,22.69734686310731,37.0,4.0,2,3,quan-1,Quận 1,Đakao,"Quận 1, TPHCM",,0,30/03/2025,https://mogi.vn/quan-1/mua-nha-hem-ngo/chi-7-ty2-39m2-2pn-ngang-gan-4m-hem-xe-may-gan-mt-hoa-my-p-dakao-q1-id22478710,13,7200000000.0,1.0
